0.844421851525048, 0.7579544029403025
0.420571580830845, 0.2589167502929633
0.511274721368608, 0.4049341374504143
0.783798589034772, 0.3033127260789274
0.476596954152355, 0.5833820394550312
0.908112885195335, 0.5046868558173903
0.281837844399703, 0.7558042041572239
0.618368996675331, 0.2505063413624405
0.909746255968240, 0.9827854760376531
0.810217235996589, 0.9021659504395827
0.310147569319332, 0.7298317482601286
0.898838287967993, 0.6839839319154413
0.472142715452713, 0.1007012080683658
0.434171835453783, 0.6108869734438016
0.913011053237898, 0.9666063677707588
0.477009776552717, 0.8653099277716401
0.260492310391959, 0.8050278270130223
0.548699303835589, 0.0140417001640189
0.719704686403954, 0.3988235422242687
0.824844977148233, 0.6681532012318508
