0.134364244112401, 0.847433736937233
0.763774618976614, 0.255069025739422
0.495435087091941, 0.449491064788738
0.651592972722763, 0.788723351135513
0.093859586774235, 0.028347476522006
0.835765103919870, 0.432767067905053
0.762280082457942, 0.002106053351111
0.445387194054801, 0.721540032340783
0.228762221270453, 0.945270695553922
0.901427457611484, 0.030589983033554
0.025445860993461, 0.541412472793497
0.939149162778511, 0.381204237688212
0.216599397130613, 0.422116575582717
0.029040787574868, 0.221691666273035
0.437887593650572, 0.495812241381851
0.233084450257573, 0.230866541540984
0.218781037337689, 0.459603465737734
0.289781614590486, 0.021489705265909
0.837577975662573, 0.556454322652433
0.642294362932446, 0.185906265894718
